"chemical_name","beta","se","n","p_val","p_val_fdr","is_continuous","model","strata","trait","super_pathway","sub_pathway"
"isobutyrylglycine",-0.049219832028996,0.0236610076194817,1835,0.0375064018639669,0.369978404827606,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",-0.0455553645644701,0.0177328660423471,3299,0.0101998570441564,0.174597552932324,"Continuous","model_1","both","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",-0.0534104638131396,0.0251654920668014,1854,0.0338067513714198,0.351348737467256,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",0.0374219899928988,0.0237154068148501,3299,0.114574541222454,0.474798458631138,"Continuous","model_1","both","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",-0.030759507495322,0.0272740809780659,1402,0.259407506972763,0.671000751369547,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",0.0474902750386483,0.0320569208573309,1835,0.13849044057866,0.895040578903214,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",-0.0457380251584532,0.0179459100762458,3256,0.0108137635389712,0.15734025949203,"Continuous","model_2","both","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",0.0319908023023889,0.0234313161751726,3182,0.172158425978449,0.814603283898027,"Continuous","model_3","both","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",0.00708532737188773,0.0334537789994886,1347,0.832267336803393,0.94033620806119,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",0.00995836109560906,0.0334525716595661,1402,0.76594285592409,0.92357259931405,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",-0.043268196687653,0.0181850304699703,3182,0.0173441200172826,0.305887207577529,"Continuous","model_3","both","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",0.0183738710671027,0.0334234878939806,1425,0.582505047685212,0.902990856133426,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"isobutyrylglycine",0.053525486576451,0.0337535978558007,1874,0.112791199542613,0.622082767718157,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"glutarylcarnitine (C5-DC)",0.00689082577143733,0.0227877053311043,3299,0.76235305249022,0.927080817475195,"Continuous","model_1","both","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.00920189824617576,0.0301316532981015,1425,0.760069322973362,0.912008848541034,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0322047365051813,0.0221287400380898,3256,0.145576458810727,0.526245335576666,"Continuous","model_2","both","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0323081365319702,0.0227332008592071,3299,0.155262313436538,0.564766665125408,"Continuous","model_1","both","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0206995620702762,0.0311941192673442,1854,0.506963914488199,0.893832033113275,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",0.00216475384404582,0.0231398239411181,3182,0.925465829170344,0.981672579078119,"Continuous","model_3","both","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",0.0000724294088919834,0.0231038319185982,3256,0.997498674131333,0.999215539319167,"Continuous","model_2","both","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",0.0215162322431067,0.0327922518348487,1347,0.511735538344438,0.890847302593661,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0138516078321787,0.0302480693752024,1402,0.647000133804253,0.870975816515205,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0301680416460937,0.0271818174397574,1835,0.267058887875765,0.736974919336136,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.023165579314859,0.0316200304650659,1347,0.463788056885863,0.764088068666907,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0204558594893995,0.0324760551412942,1835,0.528776284921409,0.944011649767669,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",0.0161466311490065,0.032403475655994,1402,0.618273059590092,0.891204075903919,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0442085750981195,0.031158933169841,1874,0.155954705415662,0.660217813570526,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",0.000388376798241551,0.030020380133669,1874,0.989677971901148,0.999072981840716,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0394621374631072,0.0282223461713843,1854,0.162035433530752,0.631288462563665,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",0.016517386482446,0.0320604461569086,1425,0.606416655312412,0.905602544092474,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Lysine Metabolism"
"glutarylcarnitine (C5-DC)",-0.0351968009487577,0.0226000385703367,3182,0.119380786434628,0.595605186764974,"Continuous","model_3","both","sdb_pc1","Amino Acid","Lysine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0310836179427303,0.0243443919171683,3256,0.201662735669089,0.617724800838998,"Continuous","model_2","both","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0113485732177367,0.0307979914330397,1425,0.712512224638314,0.901482858129345,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.0067730911274087,0.0237536145045797,3256,0.775537353965832,0.944273514661327,"Continuous","model_2","both","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.0312544819113369,0.0305405941089371,1874,0.306130553144767,0.817774948650541,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0149538708361571,0.0308857293196376,1402,0.628266896886751,0.861524641324694,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0760867488292027,0.0369409184749258,1854,0.0394284230785119,0.515744053854151,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.0499553663826322,0.029424654318811,1835,0.0895571413834449,0.48370854707516,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.00743518876102415,0.0236295660285795,3299,0.753022725725565,0.944155904782496,"Continuous","model_1","both","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0273432972943341,0.0241152048439322,3299,0.256852736541605,0.667358449407206,"Continuous","model_1","both","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.035438110118539,0.0249133330631513,3182,0.154894032305766,0.809884872810397,"Continuous","model_3","both","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0732019298370851,0.0371210913154924,1874,0.048612258174908,0.56155535304893,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0255848037944944,0.030884646283784,1347,0.407444688214391,0.706289858221803,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.0323663981703728,0.0307041965594392,1854,0.291820667758666,0.761483602210308,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.00173651961184578,0.0314230847976082,1402,0.95592930195945,0.995698081392243,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.00967131999665828,0.0238553288852802,3182,0.685172122239097,0.937281377674446,"Continuous","model_3","both","sdb_pc1","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0768784279774527,0.0372201447304965,1835,0.0388751592956024,0.746586253033161,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",0.0053229201749426,0.0327571696988316,1347,0.870915010468576,0.956889590452082,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"tiglylcarnitine (C5:1-DC)",-0.00255625445950502,0.0303774879165268,1425,0.932937463126217,0.973063805626269,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Leucine, Isoleucine and Valine Metabolism"
"cholesterol sulfate",0.0229256690686799,0.0221930162717721,3256,0.301597925684527,0.693342579444037,"Continuous","model_2","both","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",0.0146452897343223,0.0325218202134851,1425,0.652478308802817,0.860411905907331,"Continuous","model_1","Male","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",0.0230225587104281,0.0221956185238305,3299,0.299616141295698,0.703131428363291,"Continuous","model_1","both","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",-0.0157301228279996,0.0260059026047608,3299,0.545267102135266,0.846801520162909,"Continuous","model_1","both","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",-0.0609088890970815,0.0398232515852109,1854,0.126145354953831,0.618648098134106,"Continuous","model_2","Female","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",-0.0224894779088133,0.0266639397267726,3256,0.398981474063114,0.765301490286501,"Continuous","model_2","both","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",0.00681778790353004,0.0302805954598664,1835,0.821859711911546,0.957334766736073,"Continuous","model_3","Female","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",0.0247374426904091,0.0283118004650076,1874,0.382254279776787,0.845901105817833,"Continuous","model_1","Female","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",0.0250100825536187,0.028265992605942,1854,0.376258167854277,0.800959343740052,"Continuous","model_2","Female","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",0.010354106629003,0.0317091680360236,1402,0.74402072364346,0.90926095268301,"Continuous","model_2","Male","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",-0.00766678066169327,0.0301864792631068,3182,0.799510531756089,0.949912840942378,"Continuous","model_3","both","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",-0.0377990775747058,0.0444084778205797,1835,0.394676006860573,0.924337816992051,"Continuous","model_3","Female","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",-0.00404717108424988,0.0376392733058888,1347,0.914372319872936,0.96581613460263,"Continuous","model_3","Male","sdb_pc1","Lipid","Sterol"
"cholesterol sulfate",0.0181513311227959,0.0332149314885953,1425,0.584735300244549,0.902990856133426,"Continuous","model_1","Male","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",0.0200916515497866,0.0345876878621423,1402,0.561314406402817,0.879159296436725,"Continuous","model_2","Male","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",0.0303903793347052,0.0394640445642166,1347,0.441253823319639,0.878249361301936,"Continuous","model_3","Male","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",-0.0550844166990293,0.0407595306851616,1874,0.176551727247686,0.684690246300245,"Continuous","model_1","Female","sdb_pc2","Lipid","Sterol"
"cholesterol sulfate",-0.000493650846955202,0.0267038847296626,3182,0.985251061382325,0.993788765553749,"Continuous","model_3","both","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0378414468437802,0.0245217170503229,3256,0.122786875791692,0.483213301641714,"Continuous","model_2","both","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0471150768235568,0.0303163446774082,1425,0.120157060086459,0.555038834908445,"Continuous","model_1","Male","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0378231494986615,0.0252328067900122,3299,0.133882143876337,0.530063998204275,"Continuous","model_1","both","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0271340458322787,0.0242653342724343,3299,0.263471922803154,0.669609864940767,"Continuous","model_1","both","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0208173444130886,0.0245697893366159,3256,0.396842398797813,0.765301490286501,"Continuous","model_2","both","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0485913287895186,0.0322964451469629,1854,0.132442101592655,0.597529481604069,"Continuous","model_2","Female","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.03919746510795,0.0346917839181692,1874,0.258527857869746,0.771606221949703,"Continuous","model_1","Female","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.00976590718939771,0.0311216891898374,1854,0.753674869481591,0.963999612186275,"Continuous","model_2","Female","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0312223649428393,0.0376460863601559,1347,0.406897621830903,0.870434674300509,"Continuous","model_3","Male","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0202501435627477,0.031250307544728,1874,0.51698610364003,0.925596607785245,"Continuous","model_1","Female","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.031941172513879,0.0314534493240256,1835,0.309864596957263,0.748303715473557,"Continuous","model_3","Female","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0418970737988698,0.0319772801422892,1347,0.190123517823657,0.550585554352217,"Continuous","model_3","Male","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.00450841238301455,0.029030656585136,1835,0.876586134919771,0.987636833897742,"Continuous","model_3","Female","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0328822393711261,0.0248814373370933,3182,0.186315687475741,0.672651162185897,"Continuous","model_3","both","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0419406182375119,0.0303348732467773,1402,0.166791367103475,0.624142810911738,"Continuous","model_2","Male","sdb_pc1","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0436529627089052,0.0351342209615569,1425,0.214065855859553,0.722052170238825,"Continuous","model_1","Male","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0166075753719153,0.0240102143001119,3182,0.489133329964749,0.873356491818039,"Continuous","model_3","both","sdb_pc2","Lipid","Sterol"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.0355221211172692,0.0355059052084551,1402,0.317089537341677,0.813479062424422,"Continuous","model_2","Male","sdb_pc2","Lipid","Sterol"
"tetradecanedioate (C14-DC)",0.0652138173201979,0.0365073399618819,1854,0.074047346071357,0.57659687534776,"Continuous","model_2","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.00852960380432876,0.0200920946912018,3299,0.671182711843057,0.917497834775104,"Continuous","model_1","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.039290952650436,0.0270356026222041,1425,0.146139334180211,0.576677345787243,"Continuous","model_1","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.0236346722579966,0.0247059994215609,3299,0.338750525324991,0.728615422710704,"Continuous","model_1","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",-0.00848978556847791,0.0336621160074798,1347,0.800881887952494,0.935970399173397,"Continuous","model_3","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",-0.0233454547975774,0.0285534279153729,1874,0.413582184116724,0.865078606874221,"Continuous","model_1","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.0285863321349482,0.0257079331734678,3256,0.266153028231632,0.676423853409651,"Continuous","model_2","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",-0.0393637437565202,0.0254704206062704,1835,0.122232877845602,0.536676577388594,"Continuous","model_3","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",-0.00921799851910552,0.0288977276257437,1425,0.749736394966957,0.936366055516672,"Continuous","model_1","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",-0.00038900424733269,0.0195669271149812,3182,0.98413853966414,0.993788765553749,"Continuous","model_3","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.0433886069468023,0.0265723386055715,1347,0.102500834350685,0.462445624744951,"Continuous","model_3","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.0617639484808116,0.0369619146215968,1835,0.0947185295053234,0.810679179001445,"Continuous","model_3","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.0254414850039231,0.0268496592631691,3182,0.343356876437475,0.833417714002198,"Continuous","model_3","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.0365850829398108,0.0265694150179524,1402,0.168523902467915,0.624142810911738,"Continuous","model_2","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.00576238246073664,0.0199261803355176,3256,0.772438657888822,0.943892882830529,"Continuous","model_2","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",0.060954865741366,0.037858428745708,1874,0.107381737310882,0.622082767718157,"Continuous","model_1","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",-0.00169302118208303,0.0315965396160483,1402,0.957267809591077,0.995698081392243,"Continuous","model_2","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"tetradecanedioate (C14-DC)",-0.0273851911850861,0.028215449156248,1854,0.331760284772742,0.787005171279703,"Continuous","model_2","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.0294860976443175,0.0246279353296137,1425,0.231204347351638,0.681128326441477,"Continuous","model_1","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.0379889432680073,0.0247600146631299,1347,0.124959314241991,0.478348039915432,"Continuous","model_3","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.00293674901688653,0.0316373438480478,1425,0.926042273872935,0.973063805626269,"Continuous","model_1","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.0594163393714149,0.0252634369914931,1835,0.0186792625309166,0.335460495509384,"Continuous","model_3","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.00205095873866582,0.0372576216236027,1835,0.956100197961245,0.988787928613702,"Continuous","model_3","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.000666453321052534,0.0253688016519753,3256,0.979041514665367,0.999215539319167,"Continuous","model_2","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.00331245431056021,0.0196107605541604,3256,0.865867403462049,0.967494720316712,"Continuous","model_2","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.0382266082085564,0.0284654867061775,1874,0.179300873899048,0.68204646149834,"Continuous","model_1","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.00881608635718646,0.0363080112853982,1854,0.808149641045312,0.974609395354555,"Continuous","model_2","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.00992548422509645,0.0194193977997033,3182,0.609272742684106,0.925067044010309,"Continuous","model_3","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.0286648446452316,0.0244198518215367,1402,0.24046164885027,0.666854781826023,"Continuous","model_2","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.00632845349854182,0.0266521533863557,3182,0.812310624118511,0.953359174921378,"Continuous","model_3","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.0104019391664233,0.0336166069101757,1347,0.756995527600348,0.931037256537068,"Continuous","model_3","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.00882030108513801,0.0381061142663237,1874,0.816952159506285,0.997284560912507,"Continuous","model_1","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.00314446089094188,0.0194220541315219,3299,0.871383373163986,0.972758886471014,"Continuous","model_1","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",0.00208456179226987,0.0253978286736076,3299,0.934585977181781,0.957621547041896,"Continuous","model_1","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.0425840667453823,0.0277850859312424,1854,0.125368726859166,0.581241693554214,"Continuous","model_2","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"hexadecanedioate (C16-DC)",-0.00243739390357358,0.0321247586577667,1402,0.939520333701456,0.995698081392243,"Continuous","model_2","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0166258398094548,0.0320577427485506,1854,0.604024600416433,0.917364810215249,"Continuous","model_2","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0206211380696501,0.0324011300374297,1835,0.524494445270846,0.939248514300407,"Continuous","model_3","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0417276901681186,0.0294465732092066,1835,0.15646410397282,0.583120691229687,"Continuous","model_3","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.00895608651611008,0.0251690078944272,3299,0.721961976062162,0.9134388479743,"Continuous","model_1","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.00830489377697475,0.0250073905889279,3256,0.73981558102943,0.942437629678228,"Continuous","model_2","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",0.00719683873512878,0.0220473778867865,1402,0.74410202204927,0.90926095268301,"Continuous","model_2","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.00566285040406654,0.0223927312907229,3299,0.800354853399582,0.95844963925629,"Continuous","model_1","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",0.00782622822507654,0.0225292044555002,1425,0.728304750292764,0.901620171525234,"Continuous","model_1","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",0.00846884221776937,0.0230011458943126,1347,0.71272993541035,0.878832250866152,"Continuous","model_3","Male","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",0.00294444414074482,0.0343672489531781,1425,0.931724080202682,0.973063805626269,"Continuous","model_1","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.00675372138676243,0.0221544520245305,3256,0.760482575016821,0.941703954595298,"Continuous","model_2","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",0.00563417618455309,0.0336118458496735,1402,0.866878524128853,0.959313516374298,"Continuous","model_2","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",0.00426170243899107,0.0361139866855299,1347,0.906062128727421,0.975250858472368,"Continuous","model_3","Male","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0126503799046193,0.0221196820931798,3182,0.567385628418048,0.910389144411342,"Continuous","model_3","both","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0236169863797585,0.0350128947265606,1874,0.499979166084674,0.880204989292379,"Continuous","model_1","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0118228992528984,0.0263644628202986,3182,0.653835144214118,0.930325850319265,"Continuous","model_3","both","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0194090582394997,0.0324959581257863,1874,0.550323076893081,0.928389309176908,"Continuous","model_1","Female","sdb_pc2","Lipid","Fatty Acid, Dicarboxylate"
"octadecanedioate (C18-DC)",-0.0298841669431185,0.0322616959220461,1854,0.3542875513321,0.787005171279703,"Continuous","model_2","Female","sdb_pc1","Lipid","Fatty Acid, Dicarboxylate"
"1-myristoylglycerol (14:0)",0.0125596401480475,0.02075147705436,3256,0.545019023729671,0.864614689940007,"Continuous","model_2","both","sdb_pc2","Lipid","Monoacylglycerol"
"1-myristoylglycerol (14:0)",0.0257502139415606,0.0360391586777857,1347,0.474914024361053,0.764088068666907,"Continuous","model_3","Male","sdb_pc1","Lipid","Monoacylglycerol"
"1-myristoylglycerol (14:0)",0.0391618753564055,0.0280369186718394,1402,0.162474716259418,0.618041077535825,"Continuous","model_2","Male","sdb_pc1","Lipid","Monoacylglycerol"
"1-myristoylglycerol (14:0)",-0.0154423928519793,0.0297834977686299,1854,0.604117674446109,0.917364810215249,"Continuous","model_2","Female","sdb_pc2","Lipid","Monoacylglycerol"
