"chemical_name","beta","se","n","p_val","p_val_fdr","is_continuous","model","strata","trait","super_pathway","sub_pathway"
"10-undecenoate (11:1n1)",0.0301889750163655,0.0373016943319716,950,0.418331602092852,0.815147540429865,"Continuous","model_2","Female","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0487932644490267,0.0444482230399645,550,0.272311433389586,0.633941016930956,"Continuous","model_2","Male","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0685214325362303,0.0507343101853001,562,0.176825665341114,0.524284843247594,"Continuous","model_1","Male","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0188187329782584,0.0428159976813232,524,0.66028063679139,0.869419300028482,"Continuous","model_3","Male","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.11269309507473,0.0483488316821674,960,0.0197621207324108,0.218163403050078,"Continuous","model_1","Female","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0112253280922503,0.0302252232595025,1500,0.710347505689522,0.857118982793283,"Continuous","model_2","both","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.00328661723425005,0.030633036157691,1522,0.914558949061609,0.970232191845738,"Continuous","model_1","both","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0780725827697965,0.0363203816353543,1500,0.0315905950414048,0.251859264576679,"Continuous","model_2","both","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0732967525584954,0.0427471363041124,550,0.0864078051866861,0.369913074277682,"Continuous","model_2","Male","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0792258685941588,0.0436404407224275,933,0.0694588982845329,0.379359172215669,"Continuous","model_3","Female","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0968400939568217,0.0453995831210191,950,0.0329196976184087,0.235449935601704,"Continuous","model_2","Female","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",-0.0568402681583388,0.0456324152430124,562,0.212907002260168,0.616476991618993,"Continuous","model_1","Male","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"10-undecenoate (11:1n1)",0.0108031747759436,0.0287700572148127,1457,0.70728817367895,0.918843118484707,"Continuous","model_3","both","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"1-methyl-4-imidazoleacetate",0.0103196427391517,0.0431174391565871,550,0.810843482202287,0.930605948517764,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0298403417629932,0.0370545349535772,950,0.420641525360018,0.815147540429865,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0247898991462616,0.0401612603506886,933,0.537063909605214,0.870671853454693,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.048924382422191,0.0283590896626636,1522,0.0844960037027306,0.376680454061781,"Continuous","model_1","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0633007691876884,0.0411985090873268,524,0.124420199918856,0.561337646145535,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0721082252838045,0.0475105120972343,960,0.12908196967899,0.41052298553646,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0245109739189218,0.0350938666535187,1457,0.484901824501746,0.819191380572458,"Continuous","model_3","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.074200495769941,0.0382950404163154,562,0.0526719613077538,0.359327654311915,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0415118216419067,0.0338369437569774,1500,0.21989044864811,0.562482460349812,"Continuous","model_2","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",-0.0054774030177858,0.0399736696894197,562,0.891010818250194,0.957798654055533,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0781686756277652,0.0415905167328199,550,0.0601785514071837,0.327404412843924,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0567888112945886,0.0476942126048922,933,0.23377704011428,0.56072306945334,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0394056597035085,0.032728454049088,1522,0.22858248073068,0.568525657201948,"Continuous","model_1","both","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",-0.00636038730765964,0.0410800883229211,524,0.876956160572656,0.952217323606876,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0493723379553998,0.0289380558556512,1500,0.0879822524975406,0.350262271590355,"Continuous","model_2","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0380523685220727,0.0385724465330733,960,0.323879549914975,0.730039567595403,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0638756615178373,0.0482316333166586,950,0.185386157971863,0.452283606272873,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Histidine Metabolism"
"1-methyl-4-imidazoleacetate",0.0330304767323285,0.0308813698665968,1457,0.284802843515557,0.748873711612683,"Continuous","model_3","both","sdb_pc1","Amino Acid","Histidine Metabolism"
"stearidonate (18:4n3)",-0.0598024794551792,0.0420517765556668,524,0.154992749949475,0.585561884133016,"Continuous","model_3","Male","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0812990710706792,0.0365038780135037,550,0.0259382403866103,0.219424344792841,"Continuous","model_2","Male","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",0.00232923281522563,0.0324577488639754,1457,0.942791318317233,0.972880402944379,"Continuous","model_3","both","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",0.0161797959554631,0.0372149117629431,950,0.663731942489774,0.875945556755212,"Continuous","model_2","Female","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",0.0280408385800614,0.0376405687456922,933,0.456293966294325,0.832486170480556,"Continuous","model_3","Female","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",0.0377702858709072,0.0471667953211304,960,0.423258288767978,0.683751289128459,"Continuous","model_1","Female","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0149581476300906,0.0306676932717084,1500,0.62572738767262,0.851318638523314,"Continuous","model_2","both","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0514313618560403,0.0416378014405922,562,0.216752955991791,0.563607921237209,"Continuous","model_1","Male","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",0.0192747120197181,0.0373994090733882,960,0.606291156267003,0.87106268850452,"Continuous","model_1","Female","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0813465236198919,0.0363254363923357,562,0.0251310800938338,0.258477305771485,"Continuous","model_1","Male","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.00920099189810151,0.0280283039078312,1522,0.742703733187034,0.888606886431568,"Continuous","model_1","both","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0550669308828541,0.0427284385144859,550,0.197479676668547,0.510814096982642,"Continuous","model_2","Male","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",0.032990629730278,0.045041719836559,950,0.463896361001738,0.706889030165493,"Continuous","model_2","Female","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.00519048572124466,0.0285755647914775,1457,0.855864702586093,0.978611506689796,"Continuous","model_3","both","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0123579834370366,0.0281920115916312,1500,0.661132196151982,0.838298340218853,"Continuous","model_2","both","sdb_pc1","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",0.0514627382398389,0.0450754354281102,933,0.253577692794198,0.56537554260441,"Continuous","model_3","Female","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0109082736253966,0.0315125053426486,1522,0.729224744717519,0.892324773634087,"Continuous","model_1","both","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"stearidonate (18:4n3)",-0.0659886204459997,0.0408967219074963,524,0.106626583293929,0.523372221821946,"Continuous","model_3","Male","sdb_pc2","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)"
"5-dodecenoate (12:1n7)",-0.0417084745047061,0.0398030278858824,524,0.294697629783261,0.658356366320724,"Continuous","model_3","Male","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.00291376520329504,0.0337313112590654,1457,0.931163059971256,0.970813830793016,"Continuous","model_3","both","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0303299465168964,0.0321363169140426,1500,0.345276781256347,0.667611583691675,"Continuous","model_2","both","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0153802087296218,0.0484455308198363,550,0.750883772574039,0.921551922891756,"Continuous","model_2","Male","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0304985035724898,0.0440734466783495,960,0.4889419104114,0.718976400595559,"Continuous","model_1","Female","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.00345392212546864,0.0355962593727061,960,0.922702189278416,0.974614653647982,"Continuous","model_1","Female","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0219561541591765,0.0269725406477701,1522,0.415634202505623,0.728549854027862,"Continuous","model_1","both","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.00177334204198132,0.032901869614226,933,0.957016500985896,0.989313683079559,"Continuous","model_3","Female","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0464872306802866,0.0476245904793569,562,0.329005881331572,0.660744869766057,"Continuous","model_1","Male","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0498304743488118,0.04324200946872,950,0.249172103924199,0.524207604149598,"Continuous","model_2","Female","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0528748118077432,0.0442881968450639,550,0.232524740983405,0.544744361222961,"Continuous","model_2","Male","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0147109472432314,0.0347027479011055,950,0.671629236235371,0.877088394473625,"Continuous","model_2","Female","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0198822597389521,0.0334342248531605,1522,0.552065493751549,0.815487607521324,"Continuous","model_1","both","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0237071459664103,0.0439208177666113,933,0.58935556181776,0.806211230378389,"Continuous","model_3","Female","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0192346846258569,0.0501441225324869,562,0.701283821418856,0.901956491181983,"Continuous","model_1","Male","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0271308360829997,0.0269122529730397,1500,0.313395865343209,0.637749628076041,"Continuous","model_2","both","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",-0.0117210596007094,0.026962918167972,1457,0.66377268463911,0.89641029007535,"Continuous","model_3","both","sdb_pc1","Lipid","Medium Chain Fatty Acid"
"5-dodecenoate (12:1n7)",0.00581576189220873,0.0455575948156521,524,0.898420142482268,0.962444560333632,"Continuous","model_3","Male","sdb_pc2","Lipid","Medium Chain Fatty Acid"
"octanoylcarnitine (C8)",-0.0652670784547922,0.0358061804196602,1500,0.0683354954968623,0.348870687536613,"Continuous","model_2","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0357360210041045,0.0349245115940682,524,0.306196228664466,0.658356366320724,"Continuous","model_3","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0378875268182409,0.0347240882703204,950,0.275227943878454,0.718307907341975,"Continuous","model_2","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0157461487800782,0.034918792289174,562,0.652035505815835,0.857295193949983,"Continuous","model_1","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",-0.103960661733308,0.047905954090615,950,0.029999349044064,0.230524537612557,"Continuous","model_2","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",-0.0424119011155399,0.0347943814003771,1457,0.222870917005728,0.720498481639509,"Continuous","model_3","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0163012280858783,0.0436010505641872,550,0.708499274126049,0.914293963506343,"Continuous","model_2","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",-0.0612549731866495,0.0352038328587029,1522,0.0818575015941518,0.386899431698082,"Continuous","model_1","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",-0.0946849787854522,0.0476087696417064,933,0.0467217573317149,0.312552445598369,"Continuous","model_3","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0527975760686106,0.0341314079602422,960,0.121889473153999,0.522052796267701,"Continuous","model_1","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0575308354080106,0.0414910205275278,524,0.165568280802628,0.596220533657696,"Continuous","model_3","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0364045642511578,0.0236920708185541,1457,0.124398240440448,0.656563426728098,"Continuous","model_3","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0310122075833341,0.0232950380203635,1500,0.183097046646762,0.477208507174448,"Continuous","model_2","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0320870917836997,0.0228272413736911,1522,0.159828341978723,0.462234771843677,"Continuous","model_1","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0212056256625503,0.0360505421061048,550,0.556385085515763,0.779575306317467,"Continuous","model_2","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",-0.108649341382654,0.0513137913039638,960,0.0342300132490413,0.259720788011475,"Continuous","model_1","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0365321968992742,0.0328519049829473,933,0.266126652095733,0.720398658231239,"Continuous","model_3","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"octanoylcarnitine (C8)",0.0180138414064981,0.0425420812648797,562,0.671977309296811,0.891800989890219,"Continuous","model_1","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"tauro-beta-muricholate",0.0384582145950516,0.0853144364402278,550,0.652146656167495,0.745310464191423,"Dichotomized","model_2","Male","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.0299189901975555,0.0993641692536245,562,0.763334873393396,0.872382712449595,"Dichotomized","model_1","Male","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0130489221821882,0.0703493270733578,1500,0.852846668357829,0.909703112915018,"Dichotomized","model_2","both","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.010536598325349,0.0541542649725432,933,0.845732438934296,0.966551358782053,"Dichotomized","model_3","Female","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.000947364995559186,0.0511925339641926,1522,0.985235254003322,0.985235254003322,"Dichotomized","model_1","both","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0571514089738125,0.0811315497026716,933,0.481165708509866,0.818102851308526,"Dichotomized","model_3","Female","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.00860079311982006,0.0601172968592645,960,0.8862373745715,0.8862373745715,"Dichotomized","model_1","Female","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.00113272366522049,0.0511279991306832,1500,0.982324581225059,0.982324581225059,"Dichotomized","model_2","both","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0522615967875611,0.0884909775213981,960,0.554797360304311,0.765028161584574,"Dichotomized","model_1","Female","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.00876370339255516,0.0705182359670001,1522,0.901096983858377,0.952479904817928,"Dichotomized","model_1","both","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0566818642936278,0.0639031917907771,1457,0.375081148501164,0.636601275775711,"Dichotomized","model_3","both","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.00693725462859952,0.0940368139847958,550,0.941192054252172,0.941192054252172,"Dichotomized","model_2","Male","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0254913492422906,0.0845909512172339,524,0.763148824308683,0.889128483975405,"Dichotomized","model_3","Male","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0373871083315128,0.0866339965952493,562,0.666066767368833,0.735599004782318,"Dichotomized","model_1","Male","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.0111979702377936,0.0571718513981615,950,0.844715756404305,0.844715756404305,"Dichotomized","model_2","Female","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",-0.00986302654926483,0.0497946176223845,1457,0.84298704961032,0.891233259998429,"Dichotomized","model_3","both","sdb_pc1","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0450707226651891,0.0905619934716221,524,0.618710932161354,0.761490378044743,"Dichotomized","model_3","Male","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"tauro-beta-muricholate",0.0221745519543038,0.089969884680713,950,0.805321225265196,0.920367114588796,"Dichotomized","model_2","Female","sdb_pc2","Lipid","Primary Bile Acid Metabolism"
"decanoylcarnitine (C10)",0.0129049645457657,0.0432594754286465,550,0.765462507528796,0.921725172526786,"Continuous","model_2","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.0299104071194733,0.0367253382405586,562,0.415395697102045,0.707938379083951,"Continuous","model_1","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.00953919683122245,0.03458592196617,524,0.782692810171728,0.935374159178533,"Continuous","model_3","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.0259195374178306,0.0359249620828573,550,0.470607465748635,0.719761129731125,"Continuous","model_2","Male","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.00395752140496487,0.0250357052823483,1522,0.874397627867765,0.966766559086169,"Continuous","model_1","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.0313915778330067,0.0352747825459599,950,0.373511228702299,0.786970687533307,"Continuous","model_2","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.0413756608159491,0.0355819212076023,960,0.244899219759751,0.684982872260766,"Continuous","model_1","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.0765159928211696,0.0380299698986389,1500,0.0442207868891569,0.295821815741257,"Continuous","model_2","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.10234349234955,0.0492805948908077,933,0.0378246074935738,0.295383207623612,"Continuous","model_3","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.0681122752586081,0.0373019564360761,1522,0.067854692564863,0.365605873824468,"Continuous","model_1","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.0441354819773017,0.0416933509728294,524,0.289794000640037,0.726983225743542,"Continuous","model_3","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.112622739929697,0.0495659793414964,950,0.02307574672435,0.211033311459894,"Continuous","model_2","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.0145555422188881,0.0256546134352077,1457,0.570465893857589,0.864594329577103,"Continuous","model_3","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.0335201180087891,0.034385024419225,933,0.329636446344146,0.756429113109185,"Continuous","model_3","Female","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.017651540685388,0.0417816947518996,562,0.672681502683516,0.891800989890219,"Continuous","model_1","Male","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.0567055702051635,0.0373679958536632,1457,0.129142947654731,0.663812240937805,"Continuous","model_3","both","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",-0.114269001374488,0.0531847937741268,960,0.0316718602013258,0.25601420329405,"Continuous","model_1","Female","sdb_pc2","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"decanoylcarnitine (C10)",0.00345445940651859,0.0253260314846909,1500,0.891505426008381,0.957299184385384,"Continuous","model_2","both","sdb_pc1","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
"N-acetylglutamine",-0.0896906770083312,0.0465543749280245,562,0.0540321287797885,0.359327654311915,"Continuous","model_1","Male","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.0528605165724095,0.0330648348336152,960,0.109888856767284,0.522052796267701,"Continuous","model_1","Female","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.077658246514198,0.0414283595118448,524,0.0608589275341029,0.471917411448715,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.0576083350244523,0.0330170062510971,1457,0.0810183043349163,0.580913459867037,"Continuous","model_3","both","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.0447699137732759,0.0341306438852777,1500,0.189613977548915,0.525501594921279,"Continuous","model_2","both","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.0364266070285853,0.0307114339077729,933,0.235585699976211,0.713007209319672,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.0427369778904998,0.0315427854193171,950,0.175452875354405,0.646288439596606,"Continuous","model_2","Female","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.130718188853404,0.0394591980699647,950,0.000923857750878992,0.0488804737283248,"Continuous","model_2","Female","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.011141509854917,0.0262062902485685,1522,0.670729957667888,0.871350078934623,"Continuous","model_1","both","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.0406249907742039,0.0336751760463095,1522,0.227671783444664,0.568525657201948,"Continuous","model_1","both","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.0512334956136916,0.0527508091489585,562,0.331430669346411,0.68670401910293,"Continuous","model_1","Male","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.0529098345607302,0.0518294472341784,550,0.307327857602203,0.65157836639352,"Continuous","model_2","Male","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.0372069462464849,0.0489756811030171,524,0.447432447813265,0.811232662390406,"Continuous","model_3","Male","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.136550878306767,0.0393128567042718,933,0.000513830806738789,0.0747623823804938,"Continuous","model_3","Female","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",0.131385008880896,0.0381708263250145,960,0.000577372950314662,0.0344336993272995,"Continuous","model_1","Female","sdb_pc2","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.0760362594680437,0.0463429697426368,550,0.10085365955896,0.390068485634864,"Continuous","model_2","Male","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.0119394367314843,0.0258282502034045,1500,0.643892943136796,0.834787900351287,"Continuous","model_2","both","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylglutamine",-0.0158948194950468,0.0246885893592247,1457,0.519697104326116,0.84929796465901,"Continuous","model_3","both","sdb_pc1","Amino Acid","Glutamate Metabolism"
"N-acetylphenylalanine",0.00982317486776237,0.0338959288073903,933,0.771966207535037,0.959767759603334,"Continuous","model_3","Female","sdb_pc1","Amino Acid","Phenylalanine Metabolism"
"N-acetylphenylalanine",0.06657327726614,0.0505508968333036,524,0.187853570117135,0.60218410089089,"Continuous","model_3","Male","sdb_pc1","Amino Acid","Phenylalanine Metabolism"
